coil_geometry,turns,gap,offset,frequency,q_factor,voltage,current,ferrite,shield,efficiency
pancake,12,10,0,80,170,300,5,B1,none,90.557790044049
pancake,12,10,0,80,170,300,5,B1,mu-metal,91.48415082565415
pancake,12,10,0,80,170,350,3,A1,none,90.50422642959548
pancake,12,10,0,80,170,350,3,A1,mu-metal,90.02922054939916
pancake,12,10,0,80,170,350,3,B1,none,91.42776466875412
pancake,12,10,0,80,170,350,3,B1,mu-metal,91.4116135969701
pancake,12,10,0,80,170,350,5,A1,none,91.59396537473404
pancake,12,10,0,80,170,350,5,A1,mu-metal,91.7590275973965
pancake,12,10,0,80,170,350,5,B1,none,90.40039628340745
pancake,12,10,0,80,170,350,5,B1,mu-metal,91.60886911666012
pancake,12,10,0,90,150,300,3,A1,none,91.02837722856222
pancake,12,10,0,90,150,300,3,A1,mu-metal,91.13455792454424
pancake,12,10,0,90,150,300,3,B1,none,90.92851059244856
pancake,12,10,0,90,150,300,3,B1,mu-metal,90.0609895006475
pancake,12,10,0,90,150,300,5,A1,none,91.13820210926347
pancake,12,10,0,90,150,300,5,A1,mu-metal,91.54600808795394
pancake,12,10,0,90,150,300,5,B1,none,90.5715417509357
pancake,12,10,0,90,150,300,5,B1,mu-metal,90.90425988288725
pancake,12,10,0,90,150,350,3,A1,none,90.81649806509792
pancake,12,10,0,90,150,350,3,A1,mu-metal,90.86637616772188
pancake,12,10,0,90,150,350,3,B1,none,90.70983981246808
pancake,12,10,0,90,150,350,3,B1,mu-metal,90.59762957239866
pancake,12,10,0,90,150,350,5,A1,none,91.13460490372874
pancake,12,10,0,90,150,350,5,A1,mu-metal,90.04813274546606
pancake,12,10,0,90,150,350,5,B1,none,90.82718510749356
pancake,12,10,0,90,150,350,5,B1,mu-metal,90.02926277050977
pancake,12,10,0,90,170,300,3,A1,none,90.24230923758302
pancake,12,10,0,90,170,300,3,A1,mu-metal,90.37675490404791
pancake,12,10,0,90,170,300,3,B1,none,90.66415483179092
pancake,12,10,0,90,170,300,3,B1,mu-metal,91.624657541635
pancake,12,10,0,90,170,300,5,A1,none,91.81937210987807
pancake,12,10,0,90,170,300,5,A1,mu-metal,90.89301787496754
pancake,12,10,0,90,170,300,5,B1,none,90.27884679531502
pancake,12,10,0,90,170,300,5,B1,mu-metal,91.56948579341606
pancake,12,10,0,90,170,350,3,A1,none,91.3605058823608
pancake,12,10,0,90,170,350,3,A1,mu-metal,89.8526423260027
pancake,12,10,0,90,170,350,3,B1,none,90.96317145040284
pancake,12,10,0,90,170,350,3,B1,mu-metal,91.21871107639178
pancake,12,10,0,90,170,350,5,A1,none,91.05737578471448
pancake,12,10,0,90,170,350,5,A1,mu-metal,91.28674905448014
pancake,12,10,0,90,170,350,5,B1,none,90.82678176852014
pancake,12,10,0,90,170,350,5,B1,mu-metal,91.33960105023512
pancake,12,10,10,80,150,300,3,A1,none,86.24501748193431
pancake,12,10,10,80,150,300,3,A1,mu-metal,85.58697008308887
pancake,12,10,10,80,150,300,3,B1,none,85.77349689461253
pancake,12,10,10,80,150,300,3,B1,mu-metal,85.75938310367235
pancake,12,10,10,80,150,300,5,A1,none,85.774953178189
pancake,12,10,10,80,150,300,5,A1,mu-metal,85.45788473921793
pancake,12,10,10,80,150,300,5,B1,none,85.52613683958262
pancake,12,10,10,80,150,300,5,B1,mu-metal,85.62267910962433
pancake,12,10,10,80,150,350,3,A1,none,85.86178390501125
pancake,12,10,10,80,150,350,3,A1,mu-metal,86.15885243903932
pancake,12,10,10,80,150,350,3,B1,none,86.15516524202609
pancake,12,10,10,80,150,350,3,B1,mu-metal,85.74483553042309
pancake,12,10,10,80,150,350,5,A1,none,86.43318709359224
pancake,12,10,10,80,150,350,5,A1,mu-metal,85.3075888591863
pancake,12,10,10,80,150,350,5,B1,none,85.68671609802429
pancake,12,10,10,80,150,350,5,B1,mu-metal,85.39929693824615
pancake,12,10,10,80,170,300,3,A1,none,85.90840194815327
pancake,12,10,10,80,170,300,3,A1,mu-metal,85.32699159535794
pancake,12,10,10,80,170,300,3,B1,none,85.53834014208691
pancake,12,10,10,80,170,300,3,B1,mu-metal,86.5133596496482
pancake,12,10,10,80,170,300,5,A1,none,86.76054466728252
pancake,12,10,10,80,170,300,5,A1,mu-metal,85.75701573386864
pancake,12,10,10,80,170,300,5,B1,none,85.89574145956544
pancake,12,10,10,80,170,300,5,B1,mu-metal,85.94639028149456
pancake,12,10,10,80,170,350,3,A1,none,85.58583204223343
pancake,12,10,10,80,170,350,3,A1,mu-metal,85.22526181762294
pancake,12,10,10,80,170,350,3,B1,none,86.23345321479644
pancake,12,10,10,80,170,350,3,B1,mu-metal,86.0371720721225
pancake,12,10,10,80,170,350,5,A1,none,86.59287512087027
pancake,12,10,10,80,170,350,5,A1,mu-metal,85.96289853626068
pancake,12,10,10,80,170,350,5,B1,none,85.87284287075035
pancake,12,10,10,80,170,350,5,B1,mu-metal,86.00414359143649
pancake,12,10,10,90,150,300,3,A1,none,85.66915950406366
pancake,12,10,10,90,150,300,3,A1,mu-metal,85.75417995093557
pancake,12,10,10,90,150,300,3,B1,none,84.81736066747345
pancake,12,10,10,90,150,300,3,B1,mu-metal,85.99948103189936
pancake,12,10,10,90,150,300,5,A1,none,86.08613699385242
pancake,12,10,10,90,150,300,5,A1,mu-metal,85.66260802230933
pancake,12,10,10,90,150,300,5,B1,none,86.03935675412234
pancake,12,10,10,90,150,300,5,B1,mu-metal,85.9574201303564
pancake,12,10,10,90,150,350,3,A1,none,85.95711723986365
pancake,12,10,10,90,150,350,3,A1,mu-metal,85.72021366931959
pancake,12,10,10,90,150,350,3,B1,none,86.19795297843942
pancake,12,10,10,90,150,350,3,B1,mu-metal,86.74405879076868
pancake,12,10,10,90,150,350,5,A1,none,85.72696045145692
pancake,12,10,10,90,150,350,5,A1,mu-metal,86.86081442031235
pancake,12,10,10,90,150,350,5,B1,none,86.82903176493144
pancake,12,10,10,90,150,350,5,B1,mu-metal,85.78355222383443
pancake,12,10,10,90,170,300,3,A1,none,87.22078480990719
pancake,12,10,10,90,170,300,3,A1,mu-metal,85.58167046049046
pancake,12,10,10,90,170,300,3,B1,none,86.19833291876873
pancake,12,10,10,90,170,300,3,B1,mu-metal,86.42467982390824
pancake,12,10,10,90,170,300,5,A1,none,85.83629784372798
pancake,12,10,10,90,170,300,5,A1,mu-metal,84.74001559462467
pancake,12,10,10,90,170,300,5,B1,none,85.9360324189063
pancake,12,10,10,90,170,300,5,B1,mu-metal,85.571675273146
pancake,12,10,10,90,170,350,3,A1,none,86.18253798444425
pancake,12,10,10,90,170,350,3,A1,mu-metal,86.45187352925764
pancake,12,10,10,90,170,350,3,B1,none,85.85835776815507
pancake,12,10,10,90,170,350,3,B1,mu-metal,85.50254540198249
pancake,12,10,10,90,170,350,5,A1,none,85.72778691932999
pancake,12,10,10,90,170,350,5,A1,mu-metal,85.83841070478101
pancake,12,10,10,90,170,350,5,B1,none,85.02981699258729
pancake,12,10,10,90,170,350,5,B1,mu-metal,84.83921627471835
pancake,12,15,0,80,150,300,3,A1,none,88.62430184980676
pancake,12,15,0,80,150,300,3,A1,mu-metal,87.91227019836795
pancake,12,15,0,80,150,300,3,B1,none,86.95759853730988
pancake,12,15,0,80,150,300,3,B1,mu-metal,87.53663066080092
pancake,12,15,0,80,150,300,5,A1,none,87.12886134907654
pancake,12,15,0,80,150,300,5,A1,mu-metal,87.49504503849316
pancake,12,15,0,80,150,300,5,B1,none,87.89700256553125
pancake,12,15,0,80,150,300,5,B1,mu-metal,87.43550705896706
pancake,12,15,0,80,150,350,3,A1,none,87.7774442752812
pancake,12,15,0,80,150,350,3,A1,mu-metal,86.29114245423412
pancake,12,15,0,80,150,350,3,B1,none,88.2181362066889
pancake,12,15,0,80,150,350,3,B1,mu-metal,87.61790731556304
pancake,12,15,0,80,150,350,5,A1,none,86.96200558016373
pancake,12,15,0,80,150,350,5,A1,mu-metal,87.08223958838938
pancake,12,15,0,80,150,350,5,B1,none,86.69971359413765
pancake,12,15,0,80,150,350,5,B1,mu-metal,86.99994570961897
pancake,12,15,0,80,170,300,3,A1,none,86.07034435969976
pancake,12,15,0,80,170,300,3,A1,mu-metal,87.42257189287965
pancake,12,15,0,80,170,300,3,B1,none,87.7791000253554
pancake,12,15,0,80,170,300,3,B1,mu-metal,87.17085339820339
pancake,12,15,0,80,170,300,5,A1,none,87.69841576953854
pancake,12,15,0,80,170,300,5,A1,mu-metal,87.89634639965703
pancake,12,15,0,80,170,300,5,B1,none,87.95294180051933
pancake,12,15,0,80,170,300,5,B1,mu-metal,86.91702560184648
pancake,12,15,0,80,170,350,3,A1,none,87.21783400777404
pancake,12,15,0,80,170,350,3,A1,mu-metal,86.99466432132583
pancake,12,15,0,80,170,350,3,B1,none,87.36754288126433
pancake,12,15,0,80,170,350,3,B1,mu-metal,87.65980853163511
pancake,12,15,0,80,170,350,5,A1,none,86.77451499349228
pancake,12,15,0,80,170,350,5,A1,mu-metal,87.07248988585897
pancake,12,15,0,80,170,350,5,B1,none,86.58630370571964
pancake,12,15,0,80,170,350,5,B1,mu-metal,87.22049368073988
pancake,12,15,0,90,150,300,3,A1,none,86.9488195618447
pancake,12,15,0,90,150,300,3,A1,mu-metal,86.91009200732928
pancake,12,15,0,90,150,300,3,B1,none,87.32779978654533
pancake,12,15,0,90,150,300,3,B1,mu-metal,87.08571015990448
pancake,12,15,0,90,150,300,5,A1,none,86.8384943958889
pancake,12,15,0,90,150,300,5,A1,mu-metal,87.59590140589081
pancake,12,15,0,90,150,300,5,B1,none,88.14704894575719
pancake,12,15,0,90,150,300,5,B1,mu-metal,87.4184485240479
pancake,12,15,0,90,150,350,3,A1,none,87.15342502934988
pancake,12,15,0,90,150,350,3,A1,mu-metal,86.7606768260447
pancake,12,15,0,90,150,350,3,B1,none,87.72286868559759
pancake,12,15,0,90,150,350,3,B1,mu-metal,86.29549495792678
pancake,12,15,0,90,150,350,5,A1,none,87.40744234312456
pancake,12,15,0,90,150,350,5,A1,mu-metal,87.17133615746023
pancake,12,15,0,90,150,350,5,B1,none,87.81874203085572
pancake,12,15,0,90,150,350,5,B1,mu-metal,87.21669096478391
pancake,12,15,0,90,170,300,3,A1,none,86.85954327531067
pancake,12,15,0,90,170,300,3,A1,mu-metal,87.0258698718531
pancake,12,15,0,90,170,300,3,B1,none,87.43764788694781
pancake,12,15,0,90,170,300,3,B1,mu-metal,86.84729749219113
pancake,12,15,0,90,170,300,5,A1,none,87.28465722803594
pancake,12,15,0,90,170,300,5,A1,mu-metal,87.03639584465442
pancake,12,15,0,90,170,300,5,B1,none,87.47513512384053
pancake,12,15,0,90,170,300,5,B1,mu-metal,86.77653359463189
pancake,12,15,0,90,170,350,3,A1,none,87.21401872897684
pancake,12,15,0,90,170,350,3,A1,mu-metal,85.71255378426328
pancake,12,15,0,90,170,350,3,B1,none,87.36907177994456
pancake,12,15,0,90,170,350,3,B1,mu-metal,88.53454737491906
pancake,12,15,0,90,170,350,5,A1,none,87.37248690844297
pancake,12,15,0,90,170,350,5,A1,mu-metal,87.08897184721341
pancake,12,15,0,90,170,350,5,B1,none,87.56344338591518
pancake,12,15,0,90,170,350,5,B1,mu-metal,87.10634883966127
pancake,12,15,10,80,150,300,3,A1,none,82.62502457377998
pancake,12,15,10,80,150,300,3,A1,mu-metal,83.07743755865542
pancake,12,15,10,80,150,300,3,B1,none,81.30414788716838
pancake,12,15,10,80,150,300,3,B1,mu-metal,82.2143348178561
pancake,12,15,10,80,150,300,5,A1,none,82.11728427995817
pancake,12,15,10,80,150,300,5,A1,mu-metal,81.99294793814798
pancake,12,15,10,80,150,300,5,B1,none,82.35736923487556
pancake,12,15,10,80,150,300,5,B1,mu-metal,82.4130616929632
pancake,12,15,10,80,150,350,3,A1,none,81.07010796214942
pancake,12,15,10,80,150,350,3,A1,mu-metal,81.77529238537834
pancake,12,15,10,80,150,350,3,B1,none,80.77971297166937
pancake,12,15,10,80,150,350,3,B1,mu-metal,81.82613196735788
pancake,12,15,10,80,150,350,5,A1,none,82.01773509308623
pancake,12,15,10,80,150,350,5,A1,mu-metal,81.63959310012743
pancake,12,15,10,80,150,350,5,B1,none,82.72807231573245
pancake,12,15,10,80,150,350,5,B1,mu-metal,82.22944569304403
pancake,12,15,10,80,170,300,3,A1,none,82.62105258666172
pancake,12,15,10,80,170,300,3,A1,mu-metal,81.75073391342825
pancake,12,15,10,80,170,300,3,B1,none,82.50697988058502
pancake,12,15,10,80,170,300,3,B1,mu-metal,81.27530546792723
pancake,12,15,10,80,170,300,5,A1,none,81.68156276253782
pancake,12,15,10,80,170,300,5,A1,mu-metal,81.54473918533553
pancake,12,15,10,80,170,300,5,B1,none,82.89255708637259
pancake,12,15,10,80,170,300,5,B1,mu-metal,81.32379745006689
pancake,12,15,10,80,170,350,3,A1,none,82.40855443347864
pancake,12,15,10,80,170,350,3,A1,mu-metal,81.47089068082613
pancake,12,15,10,80,170,350,3,B1,none,82.70918027773597
pancake,12,15,10,80,170,350,3,B1,mu-metal,82.14431216899918
pancake,12,15,10,80,170,350,5,A1,none,83.14816403188584
pancake,12,15,10,80,170,350,5,A1,mu-metal,82.57808758040265
pancake,12,15,10,80,170,350,5,B1,none,81.31447287045161
pancake,12,15,10,80,170,350,5,B1,mu-metal,81.55718916221302
pancake,12,15,10,90,150,300,3,A1,none,82.10086149851423
pancake,12,15,10,90,150,300,3,A1,mu-metal,81.82330209763353
pancake,12,15,10,90,150,300,3,B1,none,81.58833182003407
pancake,12,15,10,90,150,300,3,B1,mu-metal,80.78908241542315
pancake,12,15,10,90,150,300,5,A1,none,81.29974611273556
pancake,12,15,10,90,150,300,5,A1,mu-metal,82.00530931083013
pancake,12,15,10,90,150,300,5,B1,none,81.95957952464737
pancake,12,15,10,90,150,300,5,B1,mu-metal,82.98769518164654
pancake,12,15,10,90,150,350,3,A1,none,82.18092771850566
pancake,12,15,10,90,150,350,3,A1,mu-metal,82.45213407752954
pancake,12,15,10,90,150,350,3,B1,none,81.81777668446811
pancake,12,15,10,90,150,350,3,B1,mu-metal,82.65232094543136
pancake,12,15,10,90,150,350,5,A1,none,81.90809659746944
pancake,12,15,10,90,150,350,5,A1,mu-metal,82.07691205870549
pancake,12,15,10,90,150,350,5,B1,none,81.47993747259179
pancake,12,15,10,90,150,350,5,B1,mu-metal,82.12276642438931
pancake,12,15,10,90,170,300,3,A1,none,82.73842189677092
pancake,12,15,10,90,170,300,3,A1,mu-metal,82.779616140684
pancake,12,15,10,90,170,300,3,B1,none,82.18263393119065
pancake,12,15,10,90,170,300,3,B1,mu-metal,83.45743895202705
pancake,12,15,10,90,170,300,5,A1,none,81.48897514545337
pancake,12,15,10,90,170,300,5,A1,mu-metal,82.02715123106996
pancake,12,15,10,90,170,300,5,B1,none,82.61065069166047
pancake,12,15,10,90,170,300,5,B1,mu-metal,82.27223675528616
pancake,12,15,10,90,170,350,3,A1,none,82.12612119820149
pancake,12,15,10,90,170,350,3,A1,mu-metal,81.71431922121836
pancake,12,15,10,90,170,350,3,B1,none,82.3477940802338
pancake,12,15,10,90,170,350,3,B1,mu-metal,82.27970308829673
pancake,12,15,10,90,170,350,5,A1,none,82.64537988419363
pancake,12,15,10,90,170,350,5,A1,mu-metal,82.25048838784886
pancake,12,15,10,90,170,350,5,B1,none,82.52886284649735
pancake,12,15,10,90,170,350,5,B1,mu-metal,82.43178120749879
pancake,12,20,0,80,150,300,3,A1,none,83.69867827281455
pancake,12,20,0,80,150,300,3,A1,mu-metal,83.38036149655072
pancake,12,20,0,80,150,300,3,B1,none,84.28774388245209
pancake,12,20,0,80,150,300,3,B1,mu-metal,83.0097636052716
pancake,12,20,0,80,150,300,5,A1,none,83.85138775352094
pancake,12,20,0,80,150,300,5,A1,mu-metal,83.52148166471918
pancake,12,20,0,80,150,300,5,B1,none,83.990402660298
pancake,12,20,0,80,150,300,5,B1,mu-metal,83.79228056003855
pancake,12,20,0,80,150,350,3,A1,none,83.67840528695199
pancake,12,20,0,80,150,350,3,A1,mu-metal,84.31363831568402
pancake,12,20,0,80,150,350,3,B1,none,83.17330937915796
pancake,12,20,0,80,150,350,3,B1,mu-metal,83.49921769189316
pancake,12,20,0,80,150,350,5,A1,none,83.81979827322812
pancake,12,20,0,80,150,350,5,A1,mu-metal,83.21847960098106
pancake,12,20,0,80,150,350,5,B1,none,82.76784507553168
pancake,12,20,0,80,150,350,5,B1,mu-metal,83.48362132013538
pancake,12,20,0,80,170,300,3,A1,none,84.64884458011774
pancake,12,20,0,80,170,300,3,A1,mu-metal,83.36350003719211
pancake,12,20,0,80,170,300,3,B1,none,83.37013458313136
pancake,12,20,0,80,170,300,3,B1,mu-metal,83.70961724803847
pancake,12,20,0,80,170,300,5,A1,none,83.44753427012002
pancake,12,20,0,80,170,300,5,A1,mu-metal,83.77940399937178
pancake,12,20,0,80,170,300,5,B1,none,84.96054818881206
pancake,12,20,0,80,170,300,5,B1,mu-metal,83.78688374882138
pancake,12,20,0,80,170,350,3,A1,none,83.29912810462726
pancake,12,20,0,80,170,350,3,A1,mu-metal,84.07053954203194
pancake,12,20,0,80,170,350,3,B1,none,83.95679624979547
pancake,12,20,0,80,170,350,3,B1,mu-metal,83.59787238364184
pancake,12,20,0,80,170,350,5,A1,none,83.98232787985057
pancake,12,20,0,80,170,350,5,A1,mu-metal,84.08108028636475
pancake,12,20,0,80,170,350,5,B1,none,84.01572553698834
pancake,12,20,0,80,170,350,5,B1,mu-metal,84.05358099912658
pancake,12,20,0,90,150,300,3,A1,none,83.91708223419234
pancake,12,20,0,90,150,300,3,A1,mu-metal,83.61475299798893
pancake,12,20,0,90,150,300,3,B1,none,84.54864551053291
pancake,12,20,0,90,150,300,3,B1,mu-metal,84.10278818477292
pancake,12,20,0,90,150,300,5,A1,none,84.50141169570065
pancake,12,20,0,90,150,300,5,A1,mu-metal,84.44460631108471
pancake,12,20,0,90,150,300,5,B1,none,83.74813300077435
pancake,12,20,0,90,150,300,5,B1,mu-metal,82.88662644256199
pancake,12,20,0,90,150,350,3,A1,none,84.12171981195165
pancake,12,20,0,90,150,350,3,A1,mu-metal,83.58887629380035
pancake,12,20,0,90,150,350,3,B1,none,84.0727836468449
pancake,12,20,0,90,150,350,3,B1,mu-metal,82.94466184104797
pancake,12,20,0,90,150,350,5,A1,none,83.45187200091289
pancake,12,20,0,90,150,350,5,A1,mu-metal,83.30919504246445
pancake,12,20,0,90,150,350,5,B1,none,84.65833755258545
pancake,12,20,0,90,150,350,5,B1,mu-metal,83.80400172194038
pancake,12,20,0,90,170,300,3,A1,none,83.36750913333734
pancake,12,20,0,90,170,300,3,A1,mu-metal,83.61166772042328
pancake,12,20,0,90,170,300,3,B1,none,84.24721942916682
pancake,12,20,0,90,170,300,3,B1,mu-metal,83.02443210202338
pancake,12,20,0,90,170,300,5,A1,none,83.31372008045743
pancake,12,20,0,90,170,300,5,A1,mu-metal,84.3699659540668
pancake,12,20,0,90,170,300,5,B1,none,84.20860160660966
pancake,12,20,0,90,170,300,5,B1,mu-metal,83.88962110094863
pancake,12,20,0,90,170,350,3,A1,none,84.17354209876842
pancake,12,20,0,90,170,350,3,A1,mu-metal,84.53324931792288
pancake,12,20,0,90,170,350,3,B1,none,84.51480996405076
pancake,12,20,0,90,170,350,3,B1,mu-metal,84.43757894949039
pancake,12,20,0,90,170,350,5,A1,none,83.56138429694947
pancake,12,20,0,90,170,350,5,A1,mu-metal,83.67789816685564
pancake,12,20,0,90,170,350,5,B1,none,83.02397369135299
pancake,12,20,0,90,170,350,5,B1,mu-metal,83.22729180919356
pancake,12,20,10,80,150,300,3,A1,none,78.86971674786862
pancake,12,20,10,80,150,300,3,A1,mu-metal,78.7468032821619
pancake,12,20,10,80,150,300,3,B1,none,77.9066123215943
pancake,12,20,10,80,150,300,3,B1,mu-metal,79.06152136630627
pancake,12,20,10,80,150,300,5,A1,none,79.16587069575368
pancake,12,20,10,80,150,300,5,A1,mu-metal,78.14110087259287
pancake,12,20,10,80,150,300,5,B1,none,79.08609428670162
pancake,12,20,10,80,150,300,5,B1,mu-metal,77.54097136237473
pancake,12,20,10,80,150,350,3,A1,none,79.35611412298348
pancake,12,20,10,80,150,350,3,A1,mu-metal,78.26661158269572
pancake,12,20,10,80,150,350,3,B1,none,77.36387640730382
pancake,12,20,10,80,150,350,3,B1,mu-metal,78.92325297455956
pancake,12,20,10,80,150,350,5,A1,none,78.49491258608433
pancake,12,20,10,80,150,350,5,A1,mu-metal,79.21543636073112
pancake,12,20,10,80,150,350,5,B1,none,78.33696354571002
pancake,12,20,10,80,150,350,5,B1,mu-metal,78.35515836267608
pancake,12,20,10,80,170,300,3,A1,none,78.15034488157364
pancake,12,20,10,80,170,300,3,A1,mu-metal,78.61612725437398
pancake,12,20,10,80,170,300,3,B1,none,78.82131479896951
pancake,12,20,10,80,170,300,3,B1,mu-metal,77.94812144997576
pancake,12,20,10,80,170,300,5,A1,none,77.97694582968805
pancake,12,20,10,80,170,300,5,A1,mu-metal,78.59612332602956
pancake,12,20,10,80,170,300,5,B1,none,79.39865612179955
pancake,12,20,10,80,170,300,5,B1,mu-metal,78.72363853862396
pancake,12,20,10,80,170,350,3,A1,none,78.73160609004479
pancake,12,20,10,80,170,350,3,A1,mu-metal,79.0610241924591
pancake,12,20,10,80,170,350,3,B1,none,78.03737578641599
pancake,12,20,10,80,170,350,3,B1,mu-metal,77.98460793062083
pancake,12,20,10,80,170,350,5,A1,none,78.29190557226804
pancake,12,20,10,80,170,350,5,A1,mu-metal,78.89077846582167
pancake,12,20,10,80,170,350,5,B1,none,77.96608783222055
pancake,12,20,10,80,170,350,5,B1,mu-metal,79.08980176089383
pancake,12,20,10,90,150,300,3,A1,none,78.22023749474313
pancake,12,20,10,90,150,300,3,A1,mu-metal,78.51866384670191
pancake,12,20,10,90,150,300,3,B1,none,78.64675982235467
pancake,12,20,10,90,150,300,3,B1,mu-metal,78.1083810745788
pancake,12,20,10,90,150,300,5,A1,none,78.05751605182722
pancake,12,20,10,90,150,300,5,A1,mu-metal,78.64894139263555
pancake,12,20,10,90,150,300,5,B1,none,78.02641514046978
pancake,12,20,10,90,150,300,5,B1,mu-metal,79.5963332585625
pancake,12,20,10,90,150,350,3,A1,none,78.25449639354815
pancake,12,20,10,90,150,350,3,A1,mu-metal,78.0306590001543
pancake,12,20,10,90,150,350,3,B1,none,78.01879547155036
pancake,12,20,10,90,150,350,3,B1,mu-metal,78.58818531999381
pancake,12,20,10,90,150,350,5,A1,none,78.35981105999987
pancake,12,20,10,90,150,350,5,A1,mu-metal,79.01868290284233
pancake,12,20,10,90,150,350,5,B1,none,78.8081637557919
pancake,12,20,10,90,150,350,5,B1,mu-metal,78.89764242756272
pancake,12,20,10,90,170,300,3,A1,none,77.85919818341166
pancake,12,20,10,90,170,300,3,A1,mu-metal,76.76931387389592
pancake,12,20,10,90,170,300,3,B1,none,78.51991856206386
pancake,12,20,10,90,170,300,3,B1,mu-metal,79.67346505240866
pancake,12,20,10,90,170,300,5,A1,none,79.5794704108027
pancake,12,20,10,90,170,300,5,A1,mu-metal,79.13320868916541
pancake,12,20,10,90,170,300,5,B1,none,78.69468285871974
pancake,12,20,10,90,170,300,5,B1,mu-metal,78.32944487465056
pancake,12,20,10,90,170,350,3,A1,none,77.86338882265865
pancake,12,20,10,90,170,350,3,A1,mu-metal,78.72395282513625
pancake,12,20,10,90,170,350,3,B1,none,78.83999572631726
pancake,12,20,10,90,170,350,3,B1,mu-metal,78.83995569980061
pancake,12,20,10,90,170,350,5,A1,none,78.32187170559523
pancake,12,20,10,90,170,350,5,A1,mu-metal,78.35208090968199
pancake,12,20,10,90,170,350,5,B1,none,78.42959907090112
pancake,12,20,10,90,170,350,5,B1,mu-metal,78.8713695171206
